10:08:32  0b:1730Mhz/192W  0e:1674Mhz/199W  1b:1730Mhz/188W  1e:1730Mhz/154W
10:08:37  0b:1730Mhz/126W  0e:1730Mhz/130W  1b:1730Mhz/111W  1e:1730Mhz/131W
10:08:42  0b:1730Mhz/126W  0e:1730Mhz/115W  1b:1730Mhz/127W  1e:1730Mhz/131W
10:08:47  0b:1730Mhz/124W  0e:1730Mhz/125W  1b:1730Mhz/111W  1e:1730Mhz/129W
10:08:53  0b:1730Mhz/126W  0e:1730Mhz/130W  1b:1730Mhz/114W  1e:1730Mhz/130W
10:08:58  0b:1730Mhz/179W  0e:1730Mhz/202W  1b:1730Mhz/202W  1e:1730Mhz/162W
10:09:03  0b:1730Mhz/197W  0e:1674Mhz/184W  1b:1730Mhz/185W  1e:1730Mhz/180W
10:09:08  0b:1730Mhz/191W  0e:1674Mhz/196W  1b:1730Mhz/199W  1e:1730Mhz/192W
10:09:13  0b:1730Mhz/192W  0e:1674Mhz/196W  1b:1730Mhz/41W  1e:1000Mhz/39W
10:09:18  0b:1730Mhz/123W  0e:1730Mhz/206W  1b:1730Mhz/204W  1e:1730Mhz/166W
10:09:23  0b:1730Mhz/196W  0e:1730Mhz/197W  1b:1608Mhz/192W  1e:1730Mhz/184W
10:09:28  0b:1608Mhz/183W  0e:1730Mhz/201W  1b:1730Mhz/198W  1e:1730Mhz/152W
10:09:33  0b:1730Mhz/194W  0e:1674Mhz/205W  1b:1730Mhz/163W  1e:1730Mhz/151W
10:09:38  0b:1730Mhz/175W  0e:1540Mhz/197W  1b:1730Mhz/197W  1e:1730Mhz/193W
10:09:43  0b:1730Mhz/127W  0e:1730Mhz/138W  1b:1730Mhz/114W  1e:1730Mhz/123W
10:09:48  0b:1730Mhz/128W  0e:1730Mhz/135W  1b:1730Mhz/139W  1e:1730Mhz/125W
10:09:53  0b:1730Mhz/114W  0e:1730Mhz/143W  1b:1730Mhz/140W  1e:1730Mhz/127W
10:09:58  0b:1730Mhz/151W  0e:1730Mhz/205W  1b:1730Mhz/201W  1e:1730Mhz/181W
10:10:03  0b:1730Mhz/192W  0e:1730Mhz/198W  1b:1730Mhz/204W  1e:1730Mhz/126W
10:10:08  0b:1730Mhz/163W  0e:1608Mhz/202W  1b:1730Mhz/198W  1e:1730Mhz/192W
10:10:13  0b:1730Mhz/182W  0e:1674Mhz/208W  1b:1730Mhz/169W  1e:1730Mhz/191W
10:10:18  0b:1730Mhz/171W  0e:1730Mhz/187W  1b:1730Mhz/192W  1e:1730Mhz/186W
10:10:23  0b:1730Mhz/173W  0e:1674Mhz/205W  1b:1730Mhz/186W  1e:1730Mhz/181W
10:10:28  0b:1730Mhz/196W  0e:1730Mhz/145W  1b:1730Mhz/214W  1e:1730Mhz/181W
