09:02:09  0b:1730Mhz/191W  0e:1730Mhz/203W  1b:1730Mhz/175W  1e:1674Mhz/157W
09:02:14  0b:1730Mhz/194W  0e:1730Mhz/178W  1b:1674Mhz/198W  1e:1730Mhz/185W
09:02:19  0b:1730Mhz/215W  0e:1674Mhz/143W  1b:1730Mhz/200W  1e:1730Mhz/190W
09:02:24  0b:1730Mhz/135W  0e:1730Mhz/201W  1b:1730Mhz/199W  1e:1730Mhz/183W
09:02:29  0b:1730Mhz/136W  0e:1730Mhz/117W  1b:1730Mhz/135W  1e:1730Mhz/134W
09:02:34  0b:1730Mhz/114W  0e:1730Mhz/153W  1b:1730Mhz/122W  1e:1730Mhz/167W
09:02:39  0b:1730Mhz/143W  0e:1730Mhz/125W  1b:1730Mhz/140W  1e:1730Mhz/130W
09:02:44  0b:1730Mhz/135W  0e:1730Mhz/124W  1b:1730Mhz/146W  1e:1730Mhz/130W
09:02:49  0b:1730Mhz/144W  0e:1730Mhz/129W  1b:1730Mhz/113W  1e:1730Mhz/130W
09:02:54  0b:1730Mhz/195W  0e:1730Mhz/199W  1b:1608Mhz/197W  1e:1730Mhz/186W
09:02:59  0b:1730Mhz/172W  0e:1608Mhz/195W  1b:1730Mhz/196W  1e:1730Mhz/192W
09:03:04  0b:1730Mhz/186W  0e:1730Mhz/202W  1b:1730Mhz/188W  1e:1730Mhz/196W
09:03:09  0b:1730Mhz/198W  0e:1674Mhz/161W  1b:1730Mhz/196W  1e:1730Mhz/184W
09:03:14  0b:1730Mhz/182W  0e:1608Mhz/183W  1b:1730Mhz/195W  1e:1730Mhz/186W
09:03:19  0b:1674Mhz/169W  0e:1730Mhz/205W  1b:1730Mhz/195W  1e:1730Mhz/167W
09:03:24  0b:1730Mhz/191W  0e:1674Mhz/203W  1b:1730Mhz/185W  1e:1730Mhz/131W
09:03:29  0b:1730Mhz/167W  0e:1730Mhz/190W  1b:1730Mhz/184W  1e:1730Mhz/186W
09:03:35  0b:1730Mhz/190W  0e:1674Mhz/204W  1b:1730Mhz/204W  1e:1730Mhz/130W
09:03:40  0b:1730Mhz/190W  0e:1730Mhz/203W  1b:1730Mhz/170W  1e:1730Mhz/187W
09:03:45  0b:1730Mhz/215W  0e:1730Mhz/161W  1b:1730Mhz/182W  1e:1730Mhz/190W
09:03:50  0b:1730Mhz/183W  0e:1674Mhz/199W  1b:1730Mhz/203W  1e:1730Mhz/170W
09:03:55  0b:1730Mhz/181W  0e:1730Mhz/201W  1b:1730Mhz/177W  1e:1730Mhz/131W
